GameIndex,White_ACPL,Black_ACPL,White,Black
513,9475.93,9341.09,NNUE,Stockfish
514,2170.56,2796.06,Lc0,NNUE
515,1452.52,1111.17,NNUE,Lc0
516,5052.79,4932.98,Stockfish,Lc0
517,554.88,840.35,Lc0,Stockfish
518,5458.42,5764.54,Stockfish,NNUE
519,5112.28,5148.82,NNUE,Stockfish
520,4471.79,4766.86,Lc0,NNUE
521,2478.1,2098.74,NNUE,Lc0
522,1453.11,1641.11,Stockfish,Lc0
523,5881.57,6198.66,Lc0,Stockfish
524,9198.06,9515.13,Stockfish,NNUE
525,14376.83,14375.21,NNUE,Stockfish
526,1638.2,2006.4,Lc0,NNUE
527,3655.0,3431.32,NNUE,Lc0
528,2823.38,2462.68,Stockfish,Lc0
529,2898.24,2988.06,Lc0,Stockfish
530,3915.5,4430.44,Stockfish,NNUE
531,5873.65,5762.97,NNUE,Stockfish
532,2043.31,2605.06,Lc0,NNUE
533,5469.55,5257.48,NNUE,Lc0
534,3942.28,3847.77,Stockfish,Lc0
535,3129.97,3438.56,Lc0,Stockfish
536,2158.0,2808.73,Stockfish,NNUE
537,7683.76,7371.39,NNUE,Stockfish
538,2781.25,3191.17,Lc0,NNUE
539,1468.16,1124.88,NNUE,Lc0
540,897.08,505.96,Stockfish,Lc0
541,2077.34,2336.68,Lc0,Stockfish
542,7421.02,7529.56,Stockfish,NNUE
543,3994.64,3689.04,NNUE,Stockfish
544,3133.09,3567.73,Lc0,NNUE
545,3355.42,3007.22,NNUE,Lc0
546,2446.44,2112.04,Stockfish,Lc0
547,1565.21,1487.0,Lc0,Stockfish
548,4659.31,5049.19,Stockfish,NNUE
549,7536.55,7504.1,NNUE,Stockfish
550,3775.88,4513.75,Lc0,NNUE
551,5707.39,5415.29,NNUE,Lc0
552,4565.7,4335.86,Stockfish,Lc0
553,4507.14,4758.89,Lc0,Stockfish
554,3604.73,3907.11,Stockfish,NNUE
555,1001.79,329.92,NNUE,Stockfish
556,2838.17,3435.22,Lc0,NNUE
557,1435.56,1109.67,NNUE,Lc0
558,4073.52,3946.58,Stockfish,Lc0
559,1961.36,2389.96,Lc0,Stockfish
560,7976.38,8167.68,Stockfish,NNUE
561,7648.24,7529.34,NNUE,Stockfish
562,1791.44,2419.31,Lc0,NNUE
563,3674.66,3472.07,NNUE,Lc0
564,3879.77,3861.76,Stockfish,Lc0
565,3742.34,3876.66,Lc0,Stockfish
566,8097.08,8629.41,Stockfish,NNUE
567,7303.06,7028.23,NNUE,Stockfish
568,3823.31,4401.0,Lc0,NNUE
569,7678.38,7535.72,NNUE,Lc0
570,3643.17,3446.86,Stockfish,Lc0
571,1265.64,1697.04,Lc0,Stockfish
572,5480.41,5596.61,Stockfish,NNUE
573,5480.69,5686.03,NNUE,Stockfish
574,1257.06,1836.0,Lc0,NNUE
575,3495.58,3006.11,NNUE,Lc0
576,2445.07,2262.0,Stockfish,Lc0
577,850.79,1206.46,Lc0,Stockfish
578,2810.35,3203.54,Stockfish,NNUE
579,2020.0,1569.12,NNUE,Stockfish
580,4497.14,4839.79,Lc0,NNUE
581,1455.76,1108.96,NNUE,Lc0
582,3121.67,2919.24,Stockfish,Lc0
583,1900.22,2229.04,Lc0,Stockfish
584,10986.79,11082.98,Stockfish,NNUE
585,6867.63,6827.12,NNUE,Stockfish
586,2997.35,3750.35,Lc0,NNUE
587,3516.0,3387.0,NNUE,Lc0
588,3663.39,3549.82,Stockfish,Lc0
589,2496.88,2896.46,Lc0,Stockfish
590,1251.33,1763.17,Stockfish,NNUE
591,3990.94,3856.97,NNUE,Stockfish
592,2798.12,3029.42,Lc0,NNUE
593,2089.79,1440.67,NNUE,Lc0
594,4157.44,4050.58,Stockfish,Lc0
595,4803.88,5103.33,Lc0,Stockfish
596,8668.04,8768.16,Stockfish,NNUE
597,2231.11,1959.59,NNUE,Stockfish
598,1825.0,2429.88,Lc0,NNUE
599,2660.32,2249.56,NNUE,Lc0
60,607.18,264.93,Stockfish,Lc0
61,4002.68,4269.55,Lc0,Stockfish
62,2392.72,2785.76,Stockfish,NNUE
63,6299.74,6182.9,NNUE,Stockfish
64,2551.35,3071.0,Lc0,NNUE
65,1474.88,1119.5,NNUE,Lc0
66,2315.13,2167.53,Stockfish,Lc0
67,2852.25,3231.21,Lc0,Stockfish
68,3255.25,3327.31,Stockfish,NNUE
69,4458.63,3980.0,NNUE,Stockfish
70,4445.89,4740.11,Lc0,NNUE
71,3304.48,3005.05,NNUE,Lc0
72,621.07,288.54,Stockfish,Lc0
73,203.5,613.33,Lc0,Stockfish
74,3207.67,3514.18,Stockfish,NNUE
75,2328.92,2001.7,NNUE,Stockfish
76,2708.06,3372.12,Lc0,NNUE
77,6377.0,6193.42,NNUE,Lc0
78,1332.51,1168.62,Stockfish,Lc0
79,4243.74,4424.79,Lc0,Stockfish
80,2770.57,3467.93,Stockfish,NNUE
81,4633.17,4456.14,NNUE,Stockfish
82,1564.9,2133.55,Lc0,NNUE
83,3720.52,3469.54,NNUE,Lc0
84,3491.0,3521.22,Stockfish,Lc0
85,3927.78,4074.04,Lc0,Stockfish
86,4019.34,4043.0,Stockfish,NNUE
87,9871.62,10132.0,NNUE,Stockfish
88,4370.62,4714.48,Lc0,NNUE
89,2461.3,2046.05,NNUE,Lc0
90,2842.47,2659.92,Stockfish,Lc0
91,2071.0,2353.92,Lc0,Stockfish
92,7745.64,7862.15,Stockfish,NNUE
93,7808.59,7816.27,NNUE,Stockfish
94,2820.24,3431.06,Lc0,NNUE
95,3211.52,2862.65,NNUE,Lc0
96,3473.81,3262.6,Stockfish,Lc0
97,2398.04,2806.83,Lc0,Stockfish
98,4645.96,5332.93,Stockfish,NNUE
99,4010.37,3712.28,NNUE,Stockfish
100,2581.33,3297.33,Lc0,NNUE
101,1439.72,1081.46,NNUE,Lc0
102,832.65,572.22,Stockfish,Lc0
103,1656.27,2064.12,Lc0,Stockfish
104,8476.81,8631.38,Stockfish,NNUE
105,3352.04,3064.5,NNUE,Stockfish
106,3933.1,4177.25,Lc0,NNUE
107,1918.31,1393.67,NNUE,Lc0
108,663.38,375.45,Stockfish,Lc0
109,4672.4,4862.67,Lc0,Stockfish
110,266.57,980.86,Stockfish,NNUE
111,2535.32,2310.37,NNUE,Stockfish
112,104.5,1761.17,Lc0,NNUE
113,3614.24,3442.36,NNUE,Lc0
114,2055.6,2067.03,Stockfish,Lc0
115,2484.7,2754.92,Lc0,Stockfish
116,4482.45,4691.1,Stockfish,NNUE
117,3819.14,3772.93,NNUE,Stockfish
118,464.75,1710.38,Lc0,NNUE
119,1466.8,1133.83,NNUE,Lc0
120,1527.37,1232.76,Stockfish,Lc0
121,1830.62,2063.52,Lc0,Stockfish
122,10002.95,10059.23,Stockfish,NNUE
123,8771.0,8960.77,NNUE,Stockfish
124,1789.81,2417.38,Lc0,NNUE
125,4408.2,4229.26,NNUE,Lc0
126,1685.07,1493.21,Stockfish,Lc0
127,4676.08,5094.36,Lc0,Stockfish
128,6366.36,6622.22,Stockfish,NNUE
129,11039.26,11085.08,NNUE,Stockfish
130,2824.59,3398.65,Lc0,NNUE
131,1651.53,1061.21,NNUE,Lc0
132,2548.38,2305.94,Stockfish,Lc0
133,1978.72,2396.2,Lc0,Stockfish
134,6453.51,6476.86,Stockfish,NNUE
135,4382.46,4255.56,NNUE,Stockfish
136,4028.62,4542.14,Lc0,NNUE
137,3782.26,3113.17,NNUE,Lc0
138,3763.89,3632.18,Stockfish,Lc0
139,9427.44,9537.84,Lc0,Stockfish
140,1860.4,2335.6,Stockfish,NNUE
141,2459.34,2300.32,NNUE,Stockfish
142,1750.19,2380.94,Lc0,NNUE
143,3502.84,3079.39,NNUE,Lc0
144,1654.42,1414.06,Stockfish,Lc0
145,1254.67,1806.72,Lc0,Stockfish
146,6452.71,6621.29,Stockfish,NNUE
147,6843.61,6661.93,NNUE,Stockfish
148,4338.37,4576.37,Lc0,NNUE
149,2456.65,2067.58,NNUE,Lc0
150,4092.75,3614.13,Stockfish,Lc0
